tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1155157,391746,True,Tue Oct 24 17:28:58 +0000 2017,When you have Prime and have free same day delivery and it ends up being longer then that .... @AmazonHelp I needed my shit like yesterday https://t.co/4f4dG181mo,1155156,
1168764,373357,True,Tue Oct 24 18:56:07 +0000 2017,"@AmazonHelp @115850 can u advise what are next steps for me to get this item,ur courier partner was nt willing to deliver this at my home https://t.co/gqXhEyEdbf","1168763,1168765,1168766",
77518,133269,True,Thu Nov 30 05:35:38 +0000 2017,@133270 @115850 This incident already done with us...Amazon service is very cheap &amp; poor  in india ....I ordered samsung phone and we got the bathing &amp; washing soap instead phone.....,77516,77519.0
699488,286860,True,Thu Nov 23 15:56:09 +0000 2017,"I like @115821 but wish they'd get their act together with packaging, one huge box for one little item 😞 https://t.co/hHuU6LQy5o",699487,
350585,199409,True,Sun Oct 08 10:12:45 +0000 2017,@AmazonHelp When did you start using DPD? I pay for Amazon prime so that I can get my delivery the next day but they're crap,350584,
83348,134316,True,Fri Dec 01 13:46:55 +0000 2017,@AmazonHelp Well as expected my package did not arrive yesterday which was the original date given for delivery,83349,83347.0
2909105,744309,True,Tue Nov 28 21:13:00 +0000 2017,@AmazonHelp If PBS Masterpiece content is free with a prime account why does the fire stick interface prompt me to purchase the channnel/individual shows or sign up for a free 7 day trial?,2909107,2909104.0
545725,140038,True,Sat Dec 02 17:00:32 +0000 2017,@AmazonHelp where do I send this now it’s ready for return and refund? No instructions in the email. https://t.co/01svugICBt,545723,
1890598,563808,True,Sun Nov 26 07:30:21 +0000 2017,@115850 your IVr still sucks.,1890596,
528989,137873,True,Sat Dec 02 09:15:06 +0000 2017,@242496 @115830 The tracker says this https://t.co/jQqxJceN1z,528988,528990.0
2464853,705402,True,Sun Oct 29 19:51:27 +0000 2017,"@AmazonHelp All e-mails say today, website says today... it's almost 8pm and nothing.  What time does delivery stop?",2464855,2464852.0
2389812,688455,True,Tue Nov 14 08:36:21 +0000 2017,Hey @115850 can you check status of order 403-5527477-8373106..no updates seen in tracking since Saturday..by when will it be delivered..,2389811,
2880410,799329,True,Tue Nov 28 08:21:38 +0000 2017,@120533 je ne reçois pas le mail avec le numéro ou alors très longtemps après donc plus valable. Votre bug bloque bcp  de monde,2880409,
2836931,789599,True,Mon Nov 27 15:47:21 +0000 2017,@AmazonHelp AMZL US is the carrier - I’ve reordered and of course there is a price increase!!,2836932,2836930.0
71059,131959,True,Thu Nov 23 05:42:48 +0000 2017,@AmazonHelp やだ・・・中の人かわいすぎかよ・・・(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀),71058,71060.0
2465677,705591,True,Sun Oct 29 19:22:07 +0000 2017,@AmazonHelp Not only do our 5 subscribe&amp;save items come separately but this..Do u have sustainability goals? Doesnt seem like u do! Absurd. https://t.co/Ai7nyBw2Cr,2465676,
1434920,375444,True,Thu Nov 02 13:51:34 +0000 2017,"Und wo ist der #Lavazza Kaffee, @116316?

Unter ""Angebot ansehen"" steht jedenfalls nichts von Lavazza bei der #Amazon Webseite dazu. 🤡 https://t.co/XHwNEX4Ss8",1434918,
870097,326606,True,Fri Oct 13 15:48:52 +0000 2017,"@AmazonHelp Transporteur : Amazon Logistics n° de suivi CQ0001116063
 CQ0001116063",870099,870096.0
896665,212518,True,Sun Oct 15 20:31:44 +0000 2017,@AmazonHelp En eso estoy! Saludos!! https://t.co/aDmJUotWIs,896666,896664.0
2154463,202131,True,Thu Nov 09 04:14:38 +0000 2017,"@AmazonHelp how can this be. Two separate packages, wo different carriers. Both delayed. Seems like it's on your end https://t.co/hhc2abWAZ2",2154464,2154462.0
815474,314198,True,Tue Nov 07 16:35:14 +0000 2017,@115821  what a joke 2 days you have tried to deliver my item you say . Nope you haven’t customer service can’t speak English 😡😡😡😡,815471,
500819,147818,True,Fri Dec 01 19:33:30 +0000 2017,Gracias @135806 y @116928 x tnerme TODO el dia en casa sperand 1pakete qfinalmnte NO ha llegado @137605 @AmazonHelp,500818,
2698907,758278,True,Sun Nov 19 20:04:31 +0000 2017,@AmazonHelp can I still get my battery changed by amazon on my kindle third generation,2698906,
2628900,742471,True,Fri Nov 17 17:04:23 +0000 2017,@115850  I am Kunal Rajput (pH no: 9910985835) I purchased 5 bedsheets but those qualitiy was very bad so I returned the bedsheets and they gave the refund in my Amazon pay account and it won't transfer to my bank account. I want my money back in my bank account,2628899,
2578454,729886,True,Thu Nov 16 21:58:19 +0000 2017,@115830 been waiting for a call back from a supervisor since 8pm.. it's nearly 10pm 😑,2578452,
